2025-06-13-03-56: using tensorboard
2025-06-13-03-56: Using LibriSpeech dataset
2025-06-13-03-56: Build optimizers and lr-schedulers
2025-06-13-03-57: <epoch:0, iter:100, total_loss_g:513.8199, adv_g_loss:0.9972, feat_loss:0.0725, rec_loss:513.8182, commit_loss:0.0026, loss_d:0.0000, d_weight: 1.0000>
2025-06-13-05-36: <epoch:0, iter:3400, total_loss_g:407.5961, adv_g_loss:2.1146, feat_loss:0.6095, rec_loss:404.2611, commit_loss:0.0078, loss_d:0.6512, d_weight: 1.0000>
2025-06-13-05-39: <epoch:0, iter:3500, total_loss_g:997.3935, adv_g_loss:2.1958, feat_loss:0.8097, rec_loss:993.5784, commit_loss:0.0002, loss_d:0.3999, d_weight: 1.0000>
2025-06-13-05-41: <epoch:0, <total_loss_g_train:405.4920, recon_loss_train:403.4097, adversarial_loss_train:1.6316, feature_loss_train:0.3795, commit_loss_train:0.0029>
2025-06-13-05-46: <epoch:0, total_loss_g_valid:3477.3853, recon_loss_valid:420.0511, adversarial_loss_valid:1.8565, feature_loss_valid:1527.7389, commit_loss_valid:0.0000, valid_loss_d:0.7527, best_epoch:0>
2025-06-13-05-49: <epoch:1, iter:100, total_loss_g:465.8022, adv_g_loss:1.6081, feat_loss:0.6864, rec_loss:462.8211, commit_loss:0.0009, loss_d:1.7915, d_weight: 1.0000>
2025-06-13-05-52: <epoch:1, iter:200, total_loss_g:418.2542, adv_g_loss:2.0609, feat_loss:0.6442, rec_loss:414.9048, commit_loss:0.0002, loss_d:0.6144, d_weight: 1.0000>
2025-06-13-05-55: <epoch:1, iter:300, total_loss_g:337.8044, adv_g_loss:2.5669, feat_loss:0.5180, rec_loss:334.2001, commit_loss:0.0108, loss_d:1.5398, d_weight: 1.0000>
2025-06-13-05-57: <epoch:1, iter:400, total_loss_g:345.4435, adv_g_loss:2.0932, feat_loss:0.6443, rec_loss:342.0616, commit_loss:0.0001, loss_d:0.6978, d_weight: 1.0000>
2025-06-13-06-01: <epoch:1, iter:500, total_loss_g:359.8737, adv_g_loss:2.0862, feat_loss:0.5989, rec_loss:356.5896, commit_loss:0.0003, loss_d:0.4703, d_weight: 1.0000>
2025-06-13-06-04: <epoch:1, iter:600, total_loss_g:499.6929, adv_g_loss:2.0651, feat_loss:0.6609, rec_loss:496.3060, commit_loss:0.0000, loss_d:0.5425, d_weight: 1.0000>
2025-06-13-06-07: <epoch:1, iter:700, total_loss_g:330.7025, adv_g_loss:1.8664, feat_loss:0.4995, rec_loss:327.8356, commit_loss:0.0054, loss_d:1.0712, d_weight: 1.0000>
2025-06-13-06-10: <epoch:1, iter:800, total_loss_g:344.0511, adv_g_loss:2.0638, feat_loss:0.5147, rec_loss:340.9578, commit_loss:0.0000, loss_d:0.8113, d_weight: 1.0000>
2025-06-13-06-13: <epoch:1, iter:900, total_loss_g:316.2450, adv_g_loss:2.4316, feat_loss:0.6290, rec_loss:312.5555, commit_loss:0.0001, loss_d:0.6339, d_weight: 1.0000>
2025-06-13-06-16: <epoch:1, iter:1000, total_loss_g:404.4106, adv_g_loss:2.3491, feat_loss:0.6453, rec_loss:400.7709, commit_loss:0.0001, loss_d:0.5514, d_weight: 1.0000>
2025-06-13-06-19: <epoch:1, iter:1100, total_loss_g:394.4114, adv_g_loss:2.2168, feat_loss:0.6134, rec_loss:390.9672, commit_loss:0.0068, loss_d:0.7557, d_weight: 1.0000>
2025-06-13-06-22: <epoch:1, iter:1200, total_loss_g:386.9557, adv_g_loss:1.5777, feat_loss:0.6370, rec_loss:384.0764, commit_loss:0.2390, loss_d:1.0356, d_weight: 1.0000>
2025-06-13-06-25: <epoch:1, iter:1300, total_loss_g:434.2809, adv_g_loss:1.8950, feat_loss:0.6141, rec_loss:431.1536, commit_loss:0.0095, loss_d:1.1381, d_weight: 1.0000>
2025-06-13-06-28: <epoch:1, iter:1400, total_loss_g:326.4954, adv_g_loss:2.0606, feat_loss:0.6100, rec_loss:323.2125, commit_loss:0.0178, loss_d:0.6618, d_weight: 1.0000>
2025-06-13-06-31: <epoch:1, iter:1500, total_loss_g:413.3917, adv_g_loss:2.3032, feat_loss:0.5768, rec_loss:409.9344, commit_loss:0.0013, loss_d:0.9655, d_weight: 1.0000>
2025-06-13-06-34: <epoch:1, iter:1600, total_loss_g:409.4039, adv_g_loss:2.1104, feat_loss:0.6252, rec_loss:406.0415, commit_loss:0.0018, loss_d:0.5716, d_weight: 1.0000>
2025-06-13-06-37: <epoch:1, iter:1700, total_loss_g:418.7479, adv_g_loss:2.1962, feat_loss:0.5258, rec_loss:415.4995, commit_loss:0.0019, loss_d:0.6394, d_weight: 1.0000>
2025-06-13-06-40: <epoch:1, iter:1800, total_loss_g:424.5697, adv_g_loss:2.0837, feat_loss:0.6089, rec_loss:421.2381, commit_loss:0.0650, loss_d:1.0987, d_weight: 1.0000>
2025-06-13-06-43: <epoch:1, iter:1900, total_loss_g:365.0483, adv_g_loss:2.1783, feat_loss:0.6418, rec_loss:361.5860, commit_loss:0.0011, loss_d:0.5222, d_weight: 1.0000>
2025-06-13-06-46: <epoch:1, iter:2000, total_loss_g:474.4694, adv_g_loss:2.0030, feat_loss:0.8551, rec_loss:470.7554, commit_loss:0.0125, loss_d:1.4071, d_weight: 1.0000>
2025-06-13-06-50: <epoch:1, iter:2100, total_loss_g:348.5663, adv_g_loss:1.6751, feat_loss:0.6247, rec_loss:345.6416, commit_loss:0.0008, loss_d:2.5121, d_weight: 1.0000>
2025-06-13-06-53: <epoch:1, iter:2200, total_loss_g:337.9463, adv_g_loss:2.2989, feat_loss:0.6494, rec_loss:334.3484, commit_loss:0.0001, loss_d:0.3812, d_weight: 1.0000>
2025-06-13-06-56: <epoch:1, iter:2300, total_loss_g:284.4702, adv_g_loss:1.8690, feat_loss:0.4515, rec_loss:281.6976, commit_loss:0.0028, loss_d:1.5732, d_weight: 1.0000>
2025-06-13-06-59: <epoch:1, iter:2400, total_loss_g:295.7435, adv_g_loss:2.3540, feat_loss:0.5479, rec_loss:292.2936, commit_loss:0.0011, loss_d:0.9277, d_weight: 1.0000>
2025-06-13-07-02: <epoch:1, iter:2500, total_loss_g:398.7393, adv_g_loss:2.3661, feat_loss:0.6924, rec_loss:394.9877, commit_loss:0.0037, loss_d:0.5179, d_weight: 1.0000>
2025-06-13-07-05: <epoch:1, iter:2600, total_loss_g:436.6198, adv_g_loss:2.4130, feat_loss:0.7081, rec_loss:432.7903, commit_loss:0.0009, loss_d:0.4242, d_weight: 1.0000>
2025-06-13-07-08: <epoch:1, iter:2700, total_loss_g:442.9562, adv_g_loss:2.0272, feat_loss:0.6720, rec_loss:439.5848, commit_loss:0.0011, loss_d:0.5604, d_weight: 1.0000>
2025-06-13-07-11: <epoch:1, iter:2800, total_loss_g:475.3192, adv_g_loss:2.8860, feat_loss:0.6510, rec_loss:471.1312, commit_loss:0.0001, loss_d:0.7495, d_weight: 1.0000>
2025-06-13-07-14: <epoch:1, iter:2900, total_loss_g:411.9713, adv_g_loss:2.0854, feat_loss:0.6754, rec_loss:408.5352, commit_loss:0.0000, loss_d:0.4912, d_weight: 1.0000>
2025-06-13-07-17: <epoch:1, iter:3000, total_loss_g:415.1848, adv_g_loss:2.4142, feat_loss:0.6830, rec_loss:411.4044, commit_loss:0.0006, loss_d:0.3297, d_weight: 1.0000>
2025-06-13-07-20: <epoch:1, iter:3100, total_loss_g:313.3564, adv_g_loss:2.2952, feat_loss:0.6009, rec_loss:309.8592, commit_loss:0.0004, loss_d:0.6040, d_weight: 1.0000>
2025-06-13-07-23: <epoch:1, iter:3200, total_loss_g:362.1182, adv_g_loss:2.0922, feat_loss:0.5222, rec_loss:358.9800, commit_loss:0.0026, loss_d:0.8025, d_weight: 1.0000>
2025-06-13-07-26: <epoch:1, iter:3300, total_loss_g:386.9851, adv_g_loss:2.4020, feat_loss:0.6435, rec_loss:383.2960, commit_loss:0.0000, loss_d:0.6215, d_weight: 1.0000>
2025-06-13-07-29: <epoch:1, iter:3400, total_loss_g:394.8266, adv_g_loss:2.2611, feat_loss:0.6752, rec_loss:391.2151, commit_loss:0.0001, loss_d:0.4142, d_weight: 1.0000>
2025-06-13-07-32: <epoch:1, iter:3500, total_loss_g:1197.2499, adv_g_loss:1.8578, feat_loss:0.8600, rec_loss:1193.6721, commit_loss:0.0001, loss_d:1.6178, d_weight: 1.0000>
2025-06-13-07-34: <epoch:1, <total_loss_g_train:407.0244, recon_loss_train:403.5782, adversarial_loss_train:2.1862, feature_loss_train:0.6293, commit_loss_train:0.0056>
2025-06-13-07-38: <epoch:1, total_loss_g_valid:30130.7418, recon_loss_valid:419.9150, adversarial_loss_valid:2.6099, feature_loss_valid:14854.1084, commit_loss_valid:0.0000, valid_loss_d:0.8124, best_epoch:1>
2025-06-13-07-41: <epoch:2, iter:100, total_loss_g:502.1404, adv_g_loss:2.3368, feat_loss:0.7463, rec_loss:498.3041, commit_loss:0.0154, loss_d:1.9792, d_weight: 1.0000>
2025-06-13-07-45: <epoch:2, iter:200, total_loss_g:416.5345, adv_g_loss:2.2048, feat_loss:0.6841, rec_loss:412.9614, commit_loss:0.0000, loss_d:0.4559, d_weight: 1.0000>
2025-06-13-07-48: <epoch:2, iter:300, total_loss_g:329.3053, adv_g_loss:2.8367, feat_loss:0.6420, rec_loss:325.1845, commit_loss:0.0000, loss_d:0.7442, d_weight: 1.0000>
2025-06-13-07-51: <epoch:2, iter:400, total_loss_g:344.6815, adv_g_loss:2.2039, feat_loss:0.6885, rec_loss:341.1006, commit_loss:0.0000, loss_d:0.6451, d_weight: 1.0000>
2025-06-13-07-54: <epoch:2, iter:500, total_loss_g:421.9916, adv_g_loss:2.2703, feat_loss:0.6663, rec_loss:418.3887, commit_loss:0.0000, loss_d:0.5003, d_weight: 1.0000>
2025-06-13-07-57: <epoch:2, iter:600, total_loss_g:513.3282, adv_g_loss:2.3963, feat_loss:0.7545, rec_loss:509.4221, commit_loss:0.0013, loss_d:0.3867, d_weight: 1.0000>
2025-06-13-07-59: <epoch:2, iter:700, total_loss_g:393.2982, adv_g_loss:2.2988, feat_loss:0.6552, rec_loss:389.6830, commit_loss:0.0181, loss_d:0.6949, d_weight: 1.0000>
2025-06-13-08-03: <epoch:2, iter:800, total_loss_g:332.5495, adv_g_loss:2.2149, feat_loss:0.5787, rec_loss:329.1772, commit_loss:0.0000, loss_d:0.5540, d_weight: 1.0000>
2025-06-13-08-06: <epoch:2, iter:900, total_loss_g:303.9608, adv_g_loss:2.3994, feat_loss:0.6793, rec_loss:300.2020, commit_loss:0.0006, loss_d:0.4288, d_weight: 1.0000>
2025-06-13-08-09: <epoch:2, iter:1000, total_loss_g:416.2871, adv_g_loss:2.4697, feat_loss:0.6592, rec_loss:412.4990, commit_loss:0.0001, loss_d:0.6548, d_weight: 1.0000>
2025-06-13-08-12: <epoch:2, iter:1100, total_loss_g:419.5718, adv_g_loss:2.3001, feat_loss:0.6585, rec_loss:415.9547, commit_loss:0.0000, loss_d:0.6703, d_weight: 1.0000>
2025-06-13-08-15: <epoch:2, iter:1200, total_loss_g:393.3422, adv_g_loss:2.4928, feat_loss:0.7126, rec_loss:389.4244, commit_loss:0.0001, loss_d:0.2270, d_weight: 1.0000>
2025-06-13-08-18: <epoch:2, iter:1300, total_loss_g:390.6674, adv_g_loss:2.4204, feat_loss:0.7388, rec_loss:386.7694, commit_loss:0.0000, loss_d:0.1891, d_weight: 1.0000>
2025-06-13-08-21: <epoch:2, iter:1400, total_loss_g:310.2657, adv_g_loss:2.5870, feat_loss:0.6659, rec_loss:306.3469, commit_loss:0.0001, loss_d:0.2769, d_weight: 1.0000>
2025-06-13-08-24: <epoch:2, iter:1500, total_loss_g:421.6988, adv_g_loss:2.5753, feat_loss:0.6875, rec_loss:417.7485, commit_loss:0.0002, loss_d:2.5813, d_weight: 1.0000>
2025-06-13-08-27: <epoch:2, iter:1600, total_loss_g:397.1837, adv_g_loss:2.5211, feat_loss:0.7183, rec_loss:393.2260, commit_loss:0.0000, loss_d:0.2054, d_weight: 1.0000>
2025-06-13-08-30: <epoch:2, iter:1700, total_loss_g:477.1315, adv_g_loss:2.6083, feat_loss:0.6325, rec_loss:473.2581, commit_loss:0.0004, loss_d:0.3252, d_weight: 1.0000>
2025-06-13-08-33: <epoch:2, iter:1800, total_loss_g:409.4272, adv_g_loss:4.4955, feat_loss:0.6525, rec_loss:403.6266, commit_loss:0.0001, loss_d:1.1750, d_weight: 1.0000>
2025-06-13-08-36: <epoch:2, iter:1900, total_loss_g:372.5372, adv_g_loss:2.4346, feat_loss:0.6955, rec_loss:368.7116, commit_loss:0.0000, loss_d:0.3686, d_weight: 1.0000>
2025-06-13-08-39: <epoch:2, iter:2000, total_loss_g:465.5241, adv_g_loss:2.3784, feat_loss:0.8939, rec_loss:461.3579, commit_loss:0.0001, loss_d:0.8702, d_weight: 1.0000>
2025-06-13-08-42: <epoch:2, iter:2100, total_loss_g:330.2802, adv_g_loss:2.4518, feat_loss:0.6921, rec_loss:326.4443, commit_loss:0.0000, loss_d:7.0952, d_weight: 1.0000>
2025-06-13-08-45: <epoch:2, iter:2200, total_loss_g:320.2768, adv_g_loss:2.6516, feat_loss:0.6992, rec_loss:316.2268, commit_loss:0.0000, loss_d:0.2400, d_weight: 1.0000>
2025-06-13-08-48: <epoch:2, iter:2300, total_loss_g:284.7672, adv_g_loss:2.5122, feat_loss:0.5260, rec_loss:281.2029, commit_loss:0.0009, loss_d:0.6551, d_weight: 1.0000>
2025-06-13-08-51: <epoch:2, iter:2400, total_loss_g:289.7899, adv_g_loss:2.7117, feat_loss:0.6385, rec_loss:285.8007, commit_loss:0.0017, loss_d:0.3826, d_weight: 1.0000>
2025-06-13-08-54: <epoch:2, iter:2500, total_loss_g:400.9623, adv_g_loss:2.6730, feat_loss:0.7693, rec_loss:396.7507, commit_loss:0.0000, loss_d:0.2506, d_weight: 1.0000>
2025-06-13-08-58: <epoch:2, iter:2600, total_loss_g:463.8445, adv_g_loss:2.6798, feat_loss:0.7544, rec_loss:459.6559, commit_loss:0.0012, loss_d:0.8453, d_weight: 1.0000>
2025-06-13-09-01: <epoch:2, iter:2700, total_loss_g:473.0942, adv_g_loss:2.4621, feat_loss:0.7203, rec_loss:469.1904, commit_loss:0.0155, loss_d:0.3401, d_weight: 1.0000>
2025-06-13-09-04: <epoch:2, iter:2800, total_loss_g:479.7838, adv_g_loss:3.0916, feat_loss:0.7305, rec_loss:475.2307, commit_loss:0.0018, loss_d:0.4497, d_weight: 1.0000>
2025-06-13-09-07: <epoch:2, iter:2900, total_loss_g:401.4017, adv_g_loss:2.6614, feat_loss:0.7305, rec_loss:397.2793, commit_loss:0.0000, loss_d:0.2208, d_weight: 1.0000>
2025-06-13-09-10: <epoch:2, iter:3000, total_loss_g:402.6225, adv_g_loss:3.1411, feat_loss:0.7377, rec_loss:398.0060, commit_loss:0.0000, loss_d:0.2050, d_weight: 1.0000>
2025-06-13-09-13: <epoch:2, iter:3100, total_loss_g:343.4086, adv_g_loss:2.8515, feat_loss:0.6871, rec_loss:339.1830, commit_loss:0.0000, loss_d:0.3076, d_weight: 1.0000>
2025-06-13-09-16: <epoch:2, iter:3200, total_loss_g:335.3434, adv_g_loss:2.5663, feat_loss:0.5595, rec_loss:331.6580, commit_loss:0.0004, loss_d:0.6520, d_weight: 1.0000>
2025-06-13-09-19: <epoch:2, iter:3300, total_loss_g:415.4303, adv_g_loss:3.1174, feat_loss:0.7123, rec_loss:410.8882, commit_loss:0.0000, loss_d:0.4188, d_weight: 1.0000>
2025-06-13-09-22: <epoch:2, iter:3400, total_loss_g:382.0105, adv_g_loss:3.0208, feat_loss:0.7025, rec_loss:377.5845, commit_loss:0.0005, loss_d:0.3392, d_weight: 1.0000>
2025-06-13-09-25: <epoch:2, iter:3500, total_loss_g:1100.3320, adv_g_loss:3.4696, feat_loss:0.8771, rec_loss:1095.1072, commit_loss:0.0021, loss_d:0.1898, d_weight: 1.0000>
2025-06-13-09-27: <epoch:2, <total_loss_g_train:407.8866, recon_loss_train:403.8880, adversarial_loss_train:2.6174, feature_loss_train:0.6904, commit_loss_train:0.0021>
2025-06-13-09-31: <epoch:2, total_loss_g_valid:296357.4572, recon_loss_valid:419.7854, adversarial_loss_valid:4.3570, feature_loss_valid:147966.6585, commit_loss_valid:0.0000, valid_loss_d:0.8231, best_epoch:2>
2025-06-13-09-34: <epoch:3, iter:100, total_loss_g:472.2807, adv_g_loss:3.5980, feat_loss:0.7801, rec_loss:467.1226, commit_loss:0.0000, loss_d:0.1718, d_weight: 1.0000>
2025-06-13-09-38: <epoch:3, iter:200, total_loss_g:415.0619, adv_g_loss:3.0449, feat_loss:0.7390, rec_loss:410.5391, commit_loss:0.0000, loss_d:0.1337, d_weight: 1.0000>
2025-06-13-09-41: <epoch:3, iter:300, total_loss_g:354.6869, adv_g_loss:3.5251, feat_loss:0.7004, rec_loss:349.7609, commit_loss:0.0000, loss_d:0.3446, d_weight: 1.0000>
2025-06-13-09-44: <epoch:3, iter:400, total_loss_g:376.9188, adv_g_loss:3.3164, feat_loss:0.7668, rec_loss:372.0688, commit_loss:0.0001, loss_d:0.1705, d_weight: 1.0000>
2025-06-13-09-47: <epoch:3, iter:500, total_loss_g:429.4431, adv_g_loss:3.1952, feat_loss:0.7482, rec_loss:424.7516, commit_loss:0.0000, loss_d:0.1185, d_weight: 1.0000>
2025-06-13-09-50: <epoch:3, iter:600, total_loss_g:457.9529, adv_g_loss:3.0603, feat_loss:0.7455, rec_loss:453.4016, commit_loss:0.0000, loss_d:0.2613, d_weight: 1.0000>
2025-06-13-09-53: <epoch:3, iter:700, total_loss_g:358.3193, adv_g_loss:2.9376, feat_loss:0.6077, rec_loss:354.1646, commit_loss:0.0065, loss_d:0.9770, d_weight: 1.0000>
2025-06-13-09-56: <epoch:3, iter:800, total_loss_g:358.5708, adv_g_loss:3.1778, feat_loss:0.6211, rec_loss:354.1508, commit_loss:0.0000, loss_d:0.3842, d_weight: 1.0000>
2025-06-13-09-59: <epoch:3, iter:900, total_loss_g:320.3542, adv_g_loss:3.2416, feat_loss:0.7316, rec_loss:315.6488, commit_loss:0.0029, loss_d:0.1375, d_weight: 1.0000>
2025-06-13-10-02: <epoch:3, iter:1000, total_loss_g:435.4407, adv_g_loss:3.4851, feat_loss:0.7122, rec_loss:430.5310, commit_loss:0.0005, loss_d:0.6245, d_weight: 1.0000>
2025-06-13-10-05: <epoch:3, iter:1100, total_loss_g:401.2511, adv_g_loss:3.3922, feat_loss:0.7159, rec_loss:396.4247, commit_loss:0.0322, loss_d:0.3241, d_weight: 1.0000>
2025-06-13-10-08: <epoch:3, iter:1200, total_loss_g:431.6251, adv_g_loss:2.8683, feat_loss:0.7278, rec_loss:427.3012, commit_loss:0.0000, loss_d:0.1441, d_weight: 1.0000>
2025-06-13-10-11: <epoch:3, iter:1300, total_loss_g:408.7688, adv_g_loss:3.4874, feat_loss:0.7542, rec_loss:403.7481, commit_loss:0.1382, loss_d:0.2955, d_weight: 1.0000>
2025-06-13-10-14: <epoch:3, iter:1400, total_loss_g:350.0964, adv_g_loss:3.6661, feat_loss:0.7032, rec_loss:345.0227, commit_loss:0.0066, loss_d:0.4451, d_weight: 1.0000>
2025-06-13-10-17: <epoch:3, iter:1500, total_loss_g:406.8400, adv_g_loss:3.9143, feat_loss:0.6868, rec_loss:401.5507, commit_loss:0.0108, loss_d:0.4330, d_weight: 1.0000>
2025-06-13-10-20: <epoch:3, iter:1600, total_loss_g:385.8698, adv_g_loss:2.9872, feat_loss:0.7255, rec_loss:381.4316, commit_loss:0.0000, loss_d:0.1423, d_weight: 1.0000>
2025-06-13-10-23: <epoch:3, iter:1700, total_loss_g:498.9948, adv_g_loss:3.7685, feat_loss:0.6316, rec_loss:493.9630, commit_loss:0.0003, loss_d:0.2641, d_weight: 1.0000>
2025-06-13-10-26: <epoch:3, iter:1800, total_loss_g:468.1677, adv_g_loss:3.8184, feat_loss:0.7290, rec_loss:462.8912, commit_loss:0.0000, loss_d:0.1108, d_weight: 1.0000>
2025-06-13-10-29: <epoch:3, iter:1900, total_loss_g:381.3457, adv_g_loss:3.4840, feat_loss:0.7298, rec_loss:376.3996, commit_loss:0.0250, loss_d:0.4310, d_weight: 1.0000>
2025-06-13-10-32: <epoch:3, iter:2000, total_loss_g:467.3552, adv_g_loss:3.1690, feat_loss:0.9072, rec_loss:462.3718, commit_loss:0.0001, loss_d:0.0614, d_weight: 1.0000>
2025-06-13-10-35: <epoch:3, iter:2100, total_loss_g:345.9927, adv_g_loss:3.6300, feat_loss:0.7306, rec_loss:340.9015, commit_loss:0.0001, loss_d:1.8480, d_weight: 1.0000>
