2025-06-13-03-58: using tensorboard
2025-06-13-03-58: Using LibriSpeech dataset
2025-06-13-03-58: Build optimizers and lr-schedulers
2025-06-13-04-01: <epoch:0, iter:100, total_loss_g:514.3792, adv_g_loss:0.9971, feat_loss:0.0710, rec_loss:514.3770, commit_loss:0.0062, loss_d:0.0000, d_weight: 1.0000>
2025-06-13-04-46: <epoch:0, iter:1700, total_loss_g:599.4707, adv_g_loss:1.9243, feat_loss:0.3459, rec_loss:596.8546, commit_loss:0.0001, loss_d:1.3773, d_weight: 1.0000>
2025-06-13-04-48: <epoch:0, iter:1800, total_loss_g:443.1557, adv_g_loss:2.0959, feat_loss:0.4893, rec_loss:440.0811, commit_loss:0.0001, loss_d:1.0745, d_weight: 1.0000>
2025-06-13-04-51: <epoch:0, iter:1900, total_loss_g:343.5029, adv_g_loss:1.5991, feat_loss:0.5382, rec_loss:340.8214, commit_loss:0.0277, loss_d:1.7134, d_weight: 1.0000>
2025-06-13-04-54: <epoch:0, iter:2000, total_loss_g:475.2295, adv_g_loss:1.7930, feat_loss:0.7664, rec_loss:471.9033, commit_loss:0.0009, loss_d:1.7980, d_weight: 1.0000>
2025-06-13-04-57: <epoch:0, iter:2100, total_loss_g:337.4919, adv_g_loss:2.1235, feat_loss:0.6223, rec_loss:334.1233, commit_loss:0.0015, loss_d:0.7336, d_weight: 1.0000>
2025-06-13-05-00: <epoch:0, iter:2200, total_loss_g:323.9089, adv_g_loss:1.9158, feat_loss:0.5671, rec_loss:320.8564, commit_loss:0.0137, loss_d:0.8119, d_weight: 1.0000>
2025-06-13-05-02: <epoch:0, iter:2300, total_loss_g:288.4323, adv_g_loss:1.8414, feat_loss:0.3503, rec_loss:285.8898, commit_loss:0.0019, loss_d:1.4656, d_weight: 1.0000>
2025-06-13-05-05: <epoch:0, iter:2400, total_loss_g:284.3107, adv_g_loss:1.8776, feat_loss:0.4772, rec_loss:281.4772, commit_loss:0.0045, loss_d:0.9038, d_weight: 1.0000>
2025-06-13-05-08: <epoch:0, iter:2500, total_loss_g:379.3234, adv_g_loss:2.2052, feat_loss:0.6401, rec_loss:375.8379, commit_loss:0.0007, loss_d:0.7950, d_weight: 1.0000>
2025-06-13-05-11: <epoch:0, iter:2600, total_loss_g:452.5961, adv_g_loss:2.1139, feat_loss:0.6179, rec_loss:449.2460, commit_loss:0.0013, loss_d:0.8297, d_weight: 1.0000>
2025-06-13-05-14: <epoch:0, iter:2700, total_loss_g:438.3420, adv_g_loss:2.1013, feat_loss:0.6602, rec_loss:434.9203, commit_loss:0.0000, loss_d:0.5418, d_weight: 1.0000>
2025-06-13-05-16: <epoch:0, iter:2800, total_loss_g:479.8831, adv_g_loss:2.2374, feat_loss:0.5532, rec_loss:476.5391, commit_loss:0.0008, loss_d:0.9967, d_weight: 1.0000>
2025-06-13-05-19: <epoch:0, iter:2900, total_loss_g:432.4245, adv_g_loss:1.9574, feat_loss:0.6358, rec_loss:429.1952, commit_loss:0.0007, loss_d:0.7453, d_weight: 1.0000>
2025-06-13-05-22: <epoch:0, iter:3000, total_loss_g:416.8198, adv_g_loss:2.1265, feat_loss:0.6344, rec_loss:413.4244, commit_loss:0.0002, loss_d:0.6132, d_weight: 1.0000>
2025-06-13-05-25: <epoch:0, iter:3100, total_loss_g:321.4878, adv_g_loss:2.4833, feat_loss:0.5747, rec_loss:317.8550, commit_loss:0.0005, loss_d:0.8958, d_weight: 1.0000>
2025-06-13-05-28: <epoch:0, iter:3200, total_loss_g:342.7835, adv_g_loss:1.8975, feat_loss:0.4369, rec_loss:340.0122, commit_loss:0.0001, loss_d:1.0257, d_weight: 1.0000>
2025-06-13-05-30: <epoch:0, iter:3300, total_loss_g:401.5005, adv_g_loss:2.3646, feat_loss:0.5378, rec_loss:398.0602, commit_loss:0.0002, loss_d:1.2724, d_weight: 1.0000>
2025-06-13-05-33: <epoch:0, iter:3400, total_loss_g:411.8260, adv_g_loss:2.0704, feat_loss:0.6188, rec_loss:408.5175, commit_loss:0.0039, loss_d:0.5033, d_weight: 1.0000>
2025-06-13-05-36: <epoch:0, iter:3500, total_loss_g:1001.7256, adv_g_loss:2.2991, feat_loss:0.8233, rec_loss:997.7799, commit_loss:0.0005, loss_d:0.4453, d_weight: 1.0000>
2025-06-13-05-38: <epoch:0, <total_loss_g_train:405.7103, recon_loss_train:403.6341, adversarial_loss_train:1.6257, feature_loss_train:0.3792, commit_loss_train:0.0041>
2025-06-13-05-41: <epoch:0, total_loss_g_valid:2578.9904, recon_loss_valid:424.0179, adversarial_loss_valid:1.6938, feature_loss_valid:1076.6393, commit_loss_valid:0.0000, valid_loss_d:1.0187, best_epoch:0>
2025-06-13-05-44: <epoch:1, iter:100, total_loss_g:468.0478, adv_g_loss:2.4529, feat_loss:0.6998, rec_loss:464.1951, commit_loss:0.0031, loss_d:0.9677, d_weight: 1.0000>
2025-06-13-05-46: <epoch:1, iter:200, total_loss_g:429.7069, adv_g_loss:2.1374, feat_loss:0.6466, rec_loss:426.2762, commit_loss:0.0001, loss_d:0.6015, d_weight: 1.0000>
2025-06-13-05-49: <epoch:1, iter:300, total_loss_g:334.5050, adv_g_loss:2.0648, feat_loss:0.5169, rec_loss:331.4060, commit_loss:0.0019, loss_d:1.3169, d_weight: 1.0000>
2025-06-13-05-52: <epoch:1, iter:400, total_loss_g:344.6619, adv_g_loss:2.0979, feat_loss:0.6526, rec_loss:341.2587, commit_loss:0.0003, loss_d:0.6596, d_weight: 1.0000>
2025-06-13-05-54: <epoch:1, iter:500, total_loss_g:358.3718, adv_g_loss:2.0351, feat_loss:0.5882, rec_loss:355.1604, commit_loss:0.0002, loss_d:0.4800, d_weight: 1.0000>
2025-06-13-05-57: <epoch:1, iter:600, total_loss_g:498.6087, adv_g_loss:1.7503, feat_loss:0.6607, rec_loss:495.5344, commit_loss:0.0102, loss_d:0.9534, d_weight: 1.0000>
2025-06-13-06-00: <epoch:1, iter:700, total_loss_g:321.3195, adv_g_loss:1.6759, feat_loss:0.4576, rec_loss:318.7284, commit_loss:0.0000, loss_d:1.1321, d_weight: 1.0000>
2025-06-13-06-03: <epoch:1, iter:800, total_loss_g:341.3799, adv_g_loss:2.2277, feat_loss:0.4707, rec_loss:338.2106, commit_loss:0.0006, loss_d:0.9561, d_weight: 1.0000>
2025-06-13-06-05: <epoch:1, iter:900, total_loss_g:320.8832, adv_g_loss:2.0679, feat_loss:0.6269, rec_loss:317.5617, commit_loss:0.0001, loss_d:0.5982, d_weight: 1.0000>
2025-06-13-06-08: <epoch:1, iter:1000, total_loss_g:401.8958, adv_g_loss:2.1122, feat_loss:0.6390, rec_loss:398.5056, commit_loss:0.0001, loss_d:0.6356, d_weight: 1.0000>
2025-06-13-06-11: <epoch:1, iter:1100, total_loss_g:404.5521, adv_g_loss:2.1313, feat_loss:0.6098, rec_loss:401.2011, commit_loss:0.0001, loss_d:0.7406, d_weight: 1.0000>
2025-06-13-06-14: <epoch:1, iter:1200, total_loss_g:383.2564, adv_g_loss:2.0743, feat_loss:0.6641, rec_loss:379.8528, commit_loss:0.0129, loss_d:0.4664, d_weight: 1.0000>
2025-06-13-06-17: <epoch:1, iter:1300, total_loss_g:427.2056, adv_g_loss:1.9308, feat_loss:0.6345, rec_loss:424.0053, commit_loss:0.0015, loss_d:0.8708, d_weight: 1.0000>
2025-06-13-06-19: <epoch:1, iter:1400, total_loss_g:324.1448, adv_g_loss:2.2932, feat_loss:0.6365, rec_loss:320.5785, commit_loss:0.0005, loss_d:0.5193, d_weight: 1.0000>
2025-06-13-06-22: <epoch:1, iter:1500, total_loss_g:415.6700, adv_g_loss:2.3143, feat_loss:0.5841, rec_loss:412.1875, commit_loss:0.0001, loss_d:0.8108, d_weight: 1.0000>
2025-06-13-06-25: <epoch:1, iter:1600, total_loss_g:396.4769, adv_g_loss:2.0809, feat_loss:0.6527, rec_loss:393.0905, commit_loss:0.0000, loss_d:0.4724, d_weight: 1.0000>
2025-06-13-06-28: <epoch:1, iter:1700, total_loss_g:416.0288, adv_g_loss:2.1162, feat_loss:0.5488, rec_loss:412.8151, commit_loss:0.0001, loss_d:0.5755, d_weight: 1.0000>
2025-06-13-06-31: <epoch:1, iter:1800, total_loss_g:428.1860, adv_g_loss:2.5133, feat_loss:0.6018, rec_loss:424.4691, commit_loss:0.0001, loss_d:0.9612, d_weight: 1.0000>
2025-06-13-06-33: <epoch:1, iter:1900, total_loss_g:364.5756, adv_g_loss:2.0974, feat_loss:0.6603, rec_loss:361.1575, commit_loss:0.0006, loss_d:0.5271, d_weight: 1.0000>
2025-06-13-06-36: <epoch:1, iter:2000, total_loss_g:466.0540, adv_g_loss:1.6607, feat_loss:1.1081, rec_loss:462.1770, commit_loss:0.0002, loss_d:6.1850, d_weight: 1.0000>
2025-06-13-06-39: <epoch:1, iter:2100, total_loss_g:349.7519, adv_g_loss:2.0159, feat_loss:0.6434, rec_loss:346.4490, commit_loss:0.0011, loss_d:0.6480, d_weight: 1.0000>
2025-06-13-06-42: <epoch:1, iter:2200, total_loss_g:341.4256, adv_g_loss:2.1120, feat_loss:0.6690, rec_loss:337.9755, commit_loss:0.0005, loss_d:0.3441, d_weight: 1.0000>
2025-06-13-06-45: <epoch:1, iter:2300, total_loss_g:288.3143, adv_g_loss:2.2872, feat_loss:0.4731, rec_loss:285.0809, commit_loss:0.0004, loss_d:0.7688, d_weight: 1.0000>
2025-06-13-06-48: <epoch:1, iter:2400, total_loss_g:293.1154, adv_g_loss:2.2396, feat_loss:0.5660, rec_loss:289.7438, commit_loss:0.0002, loss_d:0.7340, d_weight: 1.0000>
2025-06-13-06-50: <epoch:1, iter:2500, total_loss_g:398.4265, adv_g_loss:2.4028, feat_loss:0.7165, rec_loss:394.5906, commit_loss:0.0001, loss_d:0.5184, d_weight: 1.0000>
2025-06-13-06-53: <epoch:1, iter:2600, total_loss_g:443.6427, adv_g_loss:2.4855, feat_loss:0.7434, rec_loss:439.6704, commit_loss:0.0005, loss_d:0.3826, d_weight: 1.0000>
2025-06-13-06-56: <epoch:1, iter:2700, total_loss_g:442.7450, adv_g_loss:2.0647, feat_loss:0.7038, rec_loss:439.2712, commit_loss:0.0102, loss_d:0.3715, d_weight: 1.0000>
2025-06-13-06-59: <epoch:1, iter:2800, total_loss_g:474.7355, adv_g_loss:2.8867, feat_loss:0.6864, rec_loss:470.4760, commit_loss:0.0005, loss_d:0.5374, d_weight: 1.0000>
2025-06-13-07-01: <epoch:1, iter:2900, total_loss_g:411.0035, adv_g_loss:2.2133, feat_loss:0.7124, rec_loss:407.3641, commit_loss:0.0069, loss_d:0.4107, d_weight: 1.0000>
2025-06-13-07-04: <epoch:1, iter:3000, total_loss_g:414.6170, adv_g_loss:2.6732, feat_loss:0.7224, rec_loss:410.4991, commit_loss:0.0002, loss_d:0.2515, d_weight: 1.0000>
2025-06-13-07-07: <epoch:1, iter:3100, total_loss_g:315.6583, adv_g_loss:2.3226, feat_loss:0.6430, rec_loss:312.0494, commit_loss:0.0011, loss_d:0.4674, d_weight: 1.0000>
2025-06-13-07-10: <epoch:1, iter:3200, total_loss_g:360.3352, adv_g_loss:2.1777, feat_loss:0.5334, rec_loss:357.0906, commit_loss:0.0002, loss_d:0.8460, d_weight: 1.0000>
2025-06-13-07-13: <epoch:1, iter:3300, total_loss_g:387.3933, adv_g_loss:2.5349, feat_loss:0.6575, rec_loss:383.5432, commit_loss:0.0014, loss_d:1.5176, d_weight: 1.0000>
2025-06-13-07-15: <epoch:1, iter:3400, total_loss_g:403.6198, adv_g_loss:2.7950, feat_loss:0.6974, rec_loss:399.4296, commit_loss:0.0019, loss_d:0.5775, d_weight: 1.0000>
2025-06-13-07-18: <epoch:1, iter:3500, total_loss_g:1197.4617, adv_g_loss:2.9221, feat_loss:0.8873, rec_loss:1192.7648, commit_loss:0.0004, loss_d:0.2560, d_weight: 1.0000>
2025-06-13-07-20: <epoch:1, <total_loss_g_train:407.1543, recon_loss_train:403.6387, adversarial_loss_train:2.2276, feature_loss_train:0.6435, commit_loss_train:0.0044>
2025-06-13-07-24: <epoch:1, total_loss_g_valid:40029.2360, recon_loss_valid:420.5002, adversarial_loss_valid:2.7683, feature_loss_valid:19802.9838, commit_loss_valid:0.0000, valid_loss_d:0.9562, best_epoch:1>
2025-06-13-07-27: <epoch:2, iter:100, total_loss_g:503.6655, adv_g_loss:2.4440, feat_loss:0.7714, rec_loss:499.6780, commit_loss:0.0030, loss_d:0.5267, d_weight: 1.0000>
2025-06-13-07-29: <epoch:2, iter:200, total_loss_g:417.3567, adv_g_loss:2.3716, feat_loss:0.6959, rec_loss:413.5930, commit_loss:0.0013, loss_d:0.2843, d_weight: 1.0000>
2025-06-13-07-32: <epoch:2, iter:300, total_loss_g:330.1308, adv_g_loss:2.9789, feat_loss:0.6629, rec_loss:325.8262, commit_loss:0.0000, loss_d:0.6459, d_weight: 1.0000>
2025-06-13-07-35: <epoch:2, iter:400, total_loss_g:347.1358, adv_g_loss:2.5033, feat_loss:0.7110, rec_loss:343.2104, commit_loss:0.0004, loss_d:0.5072, d_weight: 1.0000>
2025-06-13-07-37: <epoch:2, iter:500, total_loss_g:419.3164, adv_g_loss:2.3936, feat_loss:0.6803, rec_loss:415.5621, commit_loss:0.0000, loss_d:0.3492, d_weight: 1.0000>
2025-06-13-07-40: <epoch:2, iter:600, total_loss_g:506.0935, adv_g_loss:2.3836, feat_loss:0.7830, rec_loss:502.1439, commit_loss:0.0011, loss_d:0.2490, d_weight: 1.0000>
2025-06-13-07-43: <epoch:2, iter:700, total_loss_g:399.1033, adv_g_loss:2.3940, feat_loss:0.6852, rec_loss:395.3375, commit_loss:0.0067, loss_d:0.4566, d_weight: 1.0000>
2025-06-13-07-45: <epoch:2, iter:800, total_loss_g:333.3721, adv_g_loss:2.3384, feat_loss:0.5878, rec_loss:329.8445, commit_loss:0.0482, loss_d:0.4864, d_weight: 1.0000>
2025-06-13-07-48: <epoch:2, iter:900, total_loss_g:303.8366, adv_g_loss:2.4626, feat_loss:0.6875, rec_loss:299.9969, commit_loss:0.0029, loss_d:0.4420, d_weight: 1.0000>
2025-06-13-07-51: <epoch:2, iter:1000, total_loss_g:419.2414, adv_g_loss:2.4459, feat_loss:0.6855, rec_loss:415.4243, commit_loss:0.0010, loss_d:0.6052, d_weight: 1.0000>
2025-06-13-07-54: <epoch:2, iter:1100, total_loss_g:428.4070, adv_g_loss:2.6191, feat_loss:0.6842, rec_loss:424.4184, commit_loss:0.0043, loss_d:0.7491, d_weight: 1.0000>
2025-06-13-07-56: <epoch:2, iter:1200, total_loss_g:385.9362, adv_g_loss:2.4629, feat_loss:0.7269, rec_loss:382.0193, commit_loss:0.0003, loss_d:0.2223, d_weight: 1.0000>
2025-06-13-07-59: <epoch:2, iter:1300, total_loss_g:390.0427, adv_g_loss:2.5738, feat_loss:0.7559, rec_loss:385.9567, commit_loss:0.0012, loss_d:0.2399, d_weight: 1.0000>
2025-06-13-08-02: <epoch:2, iter:1400, total_loss_g:313.3460, adv_g_loss:2.7270, feat_loss:0.6612, rec_loss:309.2962, commit_loss:0.0021, loss_d:0.3630, d_weight: 1.0000>
2025-06-13-08-05: <epoch:2, iter:1500, total_loss_g:419.4085, adv_g_loss:2.6415, feat_loss:0.6641, rec_loss:415.4386, commit_loss:0.0021, loss_d:0.3919, d_weight: 1.0000>
2025-06-13-08-07: <epoch:2, iter:1600, total_loss_g:405.5096, adv_g_loss:2.4447, feat_loss:0.7326, rec_loss:401.5996, commit_loss:0.0004, loss_d:0.1989, d_weight: 1.0000>
2025-06-13-08-10: <epoch:2, iter:1700, total_loss_g:479.1851, adv_g_loss:2.6107, feat_loss:0.6346, rec_loss:475.3046, commit_loss:0.0025, loss_d:0.2532, d_weight: 1.0000>
2025-06-13-08-13: <epoch:2, iter:1800, total_loss_g:406.6344, adv_g_loss:3.4211, feat_loss:0.7075, rec_loss:401.7978, commit_loss:0.0025, loss_d:0.6298, d_weight: 1.0000>
2025-06-13-08-16: <epoch:2, iter:1900, total_loss_g:370.2144, adv_g_loss:2.7498, feat_loss:0.6984, rec_loss:366.0554, commit_loss:0.0569, loss_d:0.5903, d_weight: 1.0000>
2025-06-13-08-19: <epoch:2, iter:2000, total_loss_g:468.6839, adv_g_loss:2.8223, feat_loss:0.8697, rec_loss:464.1207, commit_loss:0.0054, loss_d:0.5096, d_weight: 1.0000>
2025-06-13-08-22: <epoch:2, iter:2100, total_loss_g:326.9563, adv_g_loss:2.1837, feat_loss:0.7068, rec_loss:323.3590, commit_loss:0.0001, loss_d:0.7029, d_weight: 1.0000>
2025-06-13-08-24: <epoch:2, iter:2200, total_loss_g:319.8416, adv_g_loss:2.5884, feat_loss:0.7119, rec_loss:315.8292, commit_loss:0.0010, loss_d:0.2120, d_weight: 1.0000>
2025-06-13-08-27: <epoch:2, iter:2300, total_loss_g:291.6264, adv_g_loss:3.0477, feat_loss:0.5655, rec_loss:287.4476, commit_loss:0.0002, loss_d:0.7172, d_weight: 1.0000>
2025-06-13-08-30: <epoch:2, iter:2400, total_loss_g:287.4192, adv_g_loss:2.2565, feat_loss:0.6487, rec_loss:283.8652, commit_loss:0.0074, loss_d:0.4276, d_weight: 1.0000>
2025-06-13-08-33: <epoch:2, iter:2500, total_loss_g:399.3923, adv_g_loss:3.2929, feat_loss:0.7922, rec_loss:394.5144, commit_loss:0.0047, loss_d:0.2431, d_weight: 1.0000>
2025-06-13-08-35: <epoch:2, iter:2600, total_loss_g:465.0517, adv_g_loss:3.1347, feat_loss:0.7767, rec_loss:460.3635, commit_loss:0.0018, loss_d:0.3377, d_weight: 1.0000>
2025-06-13-08-38: <epoch:2, iter:2700, total_loss_g:469.5500, adv_g_loss:2.4188, feat_loss:0.7397, rec_loss:465.6515, commit_loss:0.0019, loss_d:0.2021, d_weight: 1.0000>
2025-06-13-08-41: <epoch:2, iter:2800, total_loss_g:480.7675, adv_g_loss:3.0198, feat_loss:0.7487, rec_loss:476.2361, commit_loss:0.0642, loss_d:0.2182, d_weight: 1.0000>
2025-06-13-08-44: <epoch:2, iter:2900, total_loss_g:398.9538, adv_g_loss:2.8047, feat_loss:0.7467, rec_loss:394.6539, commit_loss:0.0048, loss_d:0.2668, d_weight: 1.0000>
2025-06-13-08-47: <epoch:2, iter:3000, total_loss_g:400.5016, adv_g_loss:3.3026, feat_loss:0.7491, rec_loss:395.7002, commit_loss:0.0036, loss_d:0.1557, d_weight: 1.0000>
2025-06-13-08-49: <epoch:2, iter:3100, total_loss_g:334.0202, adv_g_loss:2.9400, feat_loss:0.6942, rec_loss:329.6917, commit_loss:0.0006, loss_d:0.2905, d_weight: 1.0000>
2025-06-13-08-52: <epoch:2, iter:3200, total_loss_g:332.6578, adv_g_loss:2.6122, feat_loss:0.5838, rec_loss:328.8766, commit_loss:0.0077, loss_d:0.4355, d_weight: 1.0000>
2025-06-13-08-55: <epoch:2, iter:3300, total_loss_g:416.0266, adv_g_loss:3.7950, feat_loss:0.7363, rec_loss:410.7586, commit_loss:0.0013, loss_d:0.3790, d_weight: 1.0000>
2025-06-13-08-58: <epoch:2, iter:3400, total_loss_g:391.8459, adv_g_loss:2.9317, feat_loss:0.7243, rec_loss:387.4260, commit_loss:0.1265, loss_d:0.2322, d_weight: 1.0000>
2025-06-13-09-01: <epoch:2, iter:3500, total_loss_g:1080.6851, adv_g_loss:3.0028, feat_loss:0.8936, rec_loss:1075.8340, commit_loss:0.2004, loss_d:1.2716, d_weight: 1.0000>
2025-06-13-09-03: <epoch:2, <total_loss_g_train:407.8424, recon_loss_train:403.7156, adversarial_loss_train:2.7086, feature_loss_train:0.7072, commit_loss_train:0.0145>
2025-06-13-09-06: <epoch:2, total_loss_g_valid:251086.2631, recon_loss_valid:423.3454, adversarial_loss_valid:4.1430, feature_loss_valid:125329.3869, commit_loss_valid:0.0000, valid_loss_d:0.5125, best_epoch:1>
2025-06-13-09-09: <epoch:3, iter:100, total_loss_g:468.3912, adv_g_loss:3.7964, feat_loss:0.7987, rec_loss:462.9951, commit_loss:0.0103, loss_d:0.3047, d_weight: 1.0000>
2025-06-13-09-12: <epoch:3, iter:200, total_loss_g:411.0458, adv_g_loss:3.3751, feat_loss:0.7586, rec_loss:406.1301, commit_loss:0.1475, loss_d:0.2029, d_weight: 1.0000>
2025-06-13-09-15: <epoch:3, iter:300, total_loss_g:358.8982, adv_g_loss:4.1317, feat_loss:0.7072, rec_loss:353.3416, commit_loss:0.0229, loss_d:0.5900, d_weight: 1.0000>
2025-06-13-09-17: <epoch:3, iter:400, total_loss_g:375.2441, adv_g_loss:4.1225, feat_loss:0.7883, rec_loss:369.5447, commit_loss:0.0012, loss_d:0.1502, d_weight: 1.0000>
2025-06-13-09-20: <epoch:3, iter:500, total_loss_g:418.2850, adv_g_loss:3.4271, feat_loss:0.7649, rec_loss:413.3271, commit_loss:0.0037, loss_d:0.0946, d_weight: 1.0000>
2025-06-13-09-23: <epoch:3, iter:600, total_loss_g:444.7872, adv_g_loss:3.7014, feat_loss:0.7571, rec_loss:439.5673, commit_loss:0.0145, loss_d:0.1828, d_weight: 1.0000>
2025-06-13-09-26: <epoch:3, iter:700, total_loss_g:294.2117, adv_g_loss:2.8545, feat_loss:0.5336, rec_loss:290.2435, commit_loss:0.1809, loss_d:1.9871, d_weight: 1.0000>
2025-06-13-09-28: <epoch:3, iter:800, total_loss_g:319.1389, adv_g_loss:2.7994, feat_loss:0.5335, rec_loss:315.2595, commit_loss:0.0669, loss_d:1.2655, d_weight: 1.0000>
2025-06-13-09-31: <epoch:3, iter:900, total_loss_g:300.7261, adv_g_loss:3.9155, feat_loss:0.6446, rec_loss:295.2726, commit_loss:0.8693, loss_d:0.9379, d_weight: 1.0000>
2025-06-13-09-33: <epoch:3, iter:1000, total_loss_g:323.3601, adv_g_loss:3.6872, feat_loss:0.5664, rec_loss:318.4717, commit_loss:0.2842, loss_d:1.2938, d_weight: 1.0000>
2025-06-13-09-36: <epoch:3, iter:1100, total_loss_g:274.8901, adv_g_loss:2.8165, feat_loss:0.5863, rec_loss:270.8218, commit_loss:0.4769, loss_d:0.9324, d_weight: 1.0000>
2025-06-13-09-39: <epoch:3, iter:1200, total_loss_g:341.4124, adv_g_loss:3.4347, feat_loss:0.6256, rec_loss:336.6764, commit_loss:0.2771, loss_d:0.5442, d_weight: 1.0000>
2025-06-13-09-42: <epoch:3, iter:1300, total_loss_g:326.0860, adv_g_loss:3.8497, feat_loss:0.6530, rec_loss:320.7859, commit_loss:0.5436, loss_d:0.9714, d_weight: 1.0000>
2025-06-13-09-45: <epoch:3, iter:1400, total_loss_g:287.9584, adv_g_loss:4.0818, feat_loss:0.5483, rec_loss:282.6955, commit_loss:0.3463, loss_d:0.9729, d_weight: 1.0000>
2025-06-13-09-47: <epoch:3, iter:1500, total_loss_g:409.8438, adv_g_loss:2.7590, feat_loss:0.5748, rec_loss:405.9080, commit_loss:0.1214, loss_d:0.9301, d_weight: 1.0000>
2025-06-13-09-50: <epoch:3, iter:1600, total_loss_g:333.0837, adv_g_loss:3.3429, feat_loss:0.5900, rec_loss:328.3785, commit_loss:0.7834, loss_d:0.7933, d_weight: 1.0000>
2025-06-13-09-53: <epoch:3, iter:1700, total_loss_g:378.7475, adv_g_loss:2.6283, feat_loss:0.3921, rec_loss:375.3130, commit_loss:0.0638, loss_d:1.2198, d_weight: 1.0000>
2025-06-13-09-56: <epoch:3, iter:1800, total_loss_g:375.2643, adv_g_loss:3.3513, feat_loss:0.5730, rec_loss:370.7339, commit_loss:0.1323, loss_d:0.9855, d_weight: 1.0000>
2025-06-13-09-58: <epoch:3, iter:1900, total_loss_g:308.5115, adv_g_loss:3.7685, feat_loss:0.6592, rec_loss:303.3731, commit_loss:0.2958, loss_d:0.5982, d_weight: 1.0000>
2025-06-13-10-01: <epoch:3, iter:2000, total_loss_g:477.7153, adv_g_loss:4.3936, feat_loss:0.9760, rec_loss:471.3465, commit_loss:0.1167, loss_d:0.1395, d_weight: 1.0000>
2025-06-13-10-04: <epoch:3, iter:2100, total_loss_g:272.7770, adv_g_loss:3.3139, feat_loss:0.6329, rec_loss:268.1113, commit_loss:0.2803, loss_d:0.6517, d_weight: 1.0000>
