2025-06-13-03-56: using tensorboard
2025-06-13-03-56: Using LibriSpeech dataset
2025-06-13-03-56: Build optimizers and lr-schedulers
2025-06-13-03-58: <epoch:0, iter:100, total_loss_g:513.8687, adv_g_loss:0.9972, feat_loss:0.0724, rec_loss:513.8671, commit_loss:0.0026, loss_d:0.0000, d_weight: 1.0000>
2025-06-13-05-14: <epoch:0, iter:2600, total_loss_g:448.2669, adv_g_loss:1.9132, feat_loss:0.6176, rec_loss:445.1177, commit_loss:0.0015, loss_d:1.2953, d_weight: 1.0000>
2025-06-13-05-17: <epoch:0, iter:2700, total_loss_g:429.2403, adv_g_loss:1.9378, feat_loss:0.6338, rec_loss:426.0342, commit_loss:0.0011, loss_d:0.7824, d_weight: 1.0000>
2025-06-13-05-20: <epoch:0, iter:2800, total_loss_g:487.0502, adv_g_loss:2.2719, feat_loss:0.5340, rec_loss:483.7088, commit_loss:0.0053, loss_d:1.3340, d_weight: 1.0000>
2025-06-13-05-23: <epoch:0, iter:2900, total_loss_g:425.2734, adv_g_loss:1.9858, feat_loss:0.6493, rec_loss:421.9888, commit_loss:0.0011, loss_d:0.6695, d_weight: 1.0000>
2025-06-13-05-26: <epoch:0, iter:3000, total_loss_g:421.3977, adv_g_loss:2.1761, feat_loss:0.6651, rec_loss:417.8911, commit_loss:0.0006, loss_d:0.5390, d_weight: 1.0000>
2025-06-13-05-29: <epoch:0, iter:3100, total_loss_g:319.4177, adv_g_loss:2.0877, feat_loss:0.5753, rec_loss:316.1794, commit_loss:0.0001, loss_d:0.9928, d_weight: 1.0000>
2025-06-13-05-32: <epoch:0, iter:3200, total_loss_g:338.0195, adv_g_loss:1.8883, feat_loss:0.3882, rec_loss:335.3547, commit_loss:0.0005, loss_d:1.3299, d_weight: 1.0000>
2025-06-13-05-35: <epoch:0, iter:3300, total_loss_g:400.4993, adv_g_loss:1.9496, feat_loss:0.5285, rec_loss:397.4922, commit_loss:0.0020, loss_d:1.3276, d_weight: 1.0000>
2025-06-13-05-38: <epoch:0, iter:3400, total_loss_g:424.7257, adv_g_loss:2.0236, feat_loss:0.6308, rec_loss:421.4404, commit_loss:0.0001, loss_d:0.5587, d_weight: 1.0000>
2025-06-13-05-41: <epoch:0, iter:3500, total_loss_g:991.7910, adv_g_loss:2.1115, feat_loss:0.8250, rec_loss:988.0294, commit_loss:0.0002, loss_d:0.5596, d_weight: 1.0000>
2025-06-13-05-43: <epoch:0, <total_loss_g_train:405.8552, recon_loss_train:403.7793, adversarial_loss_train:1.6253, feature_loss_train:0.3794, commit_loss_train:0.0019>
2025-06-13-05-47: <epoch:0, total_loss_g_valid:2044.0577, recon_loss_valid:421.8272, adversarial_loss_valid:1.7900, feature_loss_valid:810.2203, commit_loss_valid:0.0000, valid_loss_d:0.9699, best_epoch:0>
2025-06-13-05-51: <epoch:1, iter:100, total_loss_g:466.8066, adv_g_loss:1.8962, feat_loss:0.6913, rec_loss:463.5279, commit_loss:0.0004, loss_d:0.9590, d_weight: 1.0000>
2025-06-13-05-54: <epoch:1, iter:200, total_loss_g:417.8123, adv_g_loss:1.9817, feat_loss:0.6589, rec_loss:414.5125, commit_loss:0.0022, loss_d:0.7543, d_weight: 1.0000>
2025-06-13-05-56: <epoch:1, iter:300, total_loss_g:331.0997, adv_g_loss:2.1352, feat_loss:0.5335, rec_loss:327.8974, commit_loss:0.0006, loss_d:1.2275, d_weight: 1.0000>
2025-06-13-05-59: <epoch:1, iter:400, total_loss_g:346.8740, adv_g_loss:2.1245, feat_loss:0.6631, rec_loss:343.4232, commit_loss:0.0005, loss_d:0.7189, d_weight: 1.0000>
2025-06-13-06-03: <epoch:1, iter:500, total_loss_g:360.0683, adv_g_loss:2.0035, feat_loss:0.6126, rec_loss:356.8397, commit_loss:0.0003, loss_d:0.5293, d_weight: 1.0000>
2025-06-13-06-06: <epoch:1, iter:600, total_loss_g:498.4210, adv_g_loss:1.9189, feat_loss:0.6839, rec_loss:495.1343, commit_loss:0.0002, loss_d:0.6521, d_weight: 1.0000>
2025-06-13-06-09: <epoch:1, iter:700, total_loss_g:329.0116, adv_g_loss:1.8824, feat_loss:0.5235, rec_loss:326.0817, commit_loss:0.0018, loss_d:0.9299, d_weight: 1.0000>
2025-06-13-06-12: <epoch:1, iter:800, total_loss_g:340.6944, adv_g_loss:1.9704, feat_loss:0.4902, rec_loss:337.7433, commit_loss:0.0005, loss_d:0.8604, d_weight: 1.0000>
2025-06-13-06-15: <epoch:1, iter:900, total_loss_g:319.0986, adv_g_loss:2.1853, feat_loss:0.6218, rec_loss:315.6692, commit_loss:0.0018, loss_d:0.6939, d_weight: 1.0000>
2025-06-13-06-18: <epoch:1, iter:1000, total_loss_g:410.3742, adv_g_loss:2.0641, feat_loss:0.6298, rec_loss:407.0501, commit_loss:0.0017, loss_d:0.6861, d_weight: 1.0000>
2025-06-13-06-21: <epoch:1, iter:1100, total_loss_g:400.4622, adv_g_loss:2.1514, feat_loss:0.6087, rec_loss:397.0928, commit_loss:0.0050, loss_d:0.8419, d_weight: 1.0000>
2025-06-13-06-24: <epoch:1, iter:1200, total_loss_g:382.9090, adv_g_loss:2.2105, feat_loss:0.6719, rec_loss:379.3281, commit_loss:0.2249, loss_d:0.4834, d_weight: 1.0000>
2025-06-13-06-27: <epoch:1, iter:1300, total_loss_g:431.6763, adv_g_loss:2.0989, feat_loss:0.6265, rec_loss:428.3219, commit_loss:0.0082, loss_d:0.7323, d_weight: 1.0000>
2025-06-13-06-30: <epoch:1, iter:1400, total_loss_g:323.4170, adv_g_loss:2.1609, feat_loss:0.6221, rec_loss:320.0105, commit_loss:0.0128, loss_d:0.5315, d_weight: 1.0000>
2025-06-13-06-33: <epoch:1, iter:1500, total_loss_g:419.7603, adv_g_loss:2.3096, feat_loss:0.5905, rec_loss:416.2674, commit_loss:0.0077, loss_d:0.6135, d_weight: 1.0000>
2025-06-13-06-36: <epoch:1, iter:1600, total_loss_g:415.7513, adv_g_loss:2.2124, feat_loss:0.6342, rec_loss:412.2677, commit_loss:0.0041, loss_d:0.5878, d_weight: 1.0000>
2025-06-13-06-39: <epoch:1, iter:1700, total_loss_g:420.1978, adv_g_loss:2.2027, feat_loss:0.5375, rec_loss:416.9191, commit_loss:0.0032, loss_d:0.5473, d_weight: 1.0000>
2025-06-13-06-42: <epoch:1, iter:1800, total_loss_g:422.2042, adv_g_loss:2.5827, feat_loss:0.6222, rec_loss:418.3769, commit_loss:0.0028, loss_d:0.8665, d_weight: 1.0000>
2025-06-13-06-45: <epoch:1, iter:1900, total_loss_g:367.5063, adv_g_loss:2.2339, feat_loss:0.6603, rec_loss:363.9511, commit_loss:0.0017, loss_d:0.5162, d_weight: 1.0000>
2025-06-13-06-48: <epoch:1, iter:2000, total_loss_g:474.9259, adv_g_loss:1.9615, feat_loss:0.8763, rec_loss:471.2118, commit_loss:0.0009, loss_d:1.1474, d_weight: 1.0000>
2025-06-13-06-51: <epoch:1, iter:2100, total_loss_g:345.8681, adv_g_loss:1.5629, feat_loss:0.6548, rec_loss:342.9925, commit_loss:0.0129, loss_d:2.0990, d_weight: 1.0000>
2025-06-13-06-54: <epoch:1, iter:2200, total_loss_g:338.4703, adv_g_loss:2.1814, feat_loss:0.6692, rec_loss:334.9503, commit_loss:0.0001, loss_d:0.4083, d_weight: 1.0000>
2025-06-13-06-57: <epoch:1, iter:2300, total_loss_g:289.2393, adv_g_loss:2.1084, feat_loss:0.4594, rec_loss:286.2114, commit_loss:0.0032, loss_d:0.9089, d_weight: 1.0000>
2025-06-13-07-00: <epoch:1, iter:2400, total_loss_g:292.3134, adv_g_loss:2.1061, feat_loss:0.5623, rec_loss:289.0826, commit_loss:0.0025, loss_d:0.7558, d_weight: 1.0000>
2025-06-13-07-03: <epoch:1, iter:2500, total_loss_g:397.6261, adv_g_loss:2.1974, feat_loss:0.7087, rec_loss:394.0107, commit_loss:0.0039, loss_d:0.5065, d_weight: 1.0000>
2025-06-13-07-07: <epoch:1, iter:2600, total_loss_g:436.7369, adv_g_loss:2.2734, feat_loss:0.7289, rec_loss:433.0052, commit_loss:0.0015, loss_d:0.4127, d_weight: 1.0000>
2025-06-13-07-10: <epoch:1, iter:2700, total_loss_g:447.6259, adv_g_loss:2.0247, feat_loss:0.6852, rec_loss:444.2234, commit_loss:0.0741, loss_d:0.5694, d_weight: 1.0000>
2025-06-13-07-13: <epoch:1, iter:2800, total_loss_g:482.3247, adv_g_loss:2.4237, feat_loss:0.6640, rec_loss:478.5701, commit_loss:0.0106, loss_d:0.7487, d_weight: 1.0000>
2025-06-13-07-16: <epoch:1, iter:2900, total_loss_g:408.8107, adv_g_loss:2.1104, feat_loss:0.6899, rec_loss:405.3192, commit_loss:0.0106, loss_d:0.5389, d_weight: 1.0000>
2025-06-13-07-19: <epoch:1, iter:3000, total_loss_g:413.8786, adv_g_loss:2.4453, feat_loss:0.6859, rec_loss:410.0614, commit_loss:0.0008, loss_d:0.3773, d_weight: 1.0000>
2025-06-13-07-22: <epoch:1, iter:3100, total_loss_g:309.5455, adv_g_loss:2.2702, feat_loss:0.6009, rec_loss:306.0717, commit_loss:0.0060, loss_d:0.5673, d_weight: 1.0000>
2025-06-13-07-25: <epoch:1, iter:3200, total_loss_g:362.2095, adv_g_loss:2.1542, feat_loss:0.4832, rec_loss:359.0887, commit_loss:0.0014, loss_d:1.1044, d_weight: 1.0000>
2025-06-13-07-28: <epoch:1, iter:3300, total_loss_g:387.9123, adv_g_loss:2.2547, feat_loss:0.6664, rec_loss:384.3226, commit_loss:0.0077, loss_d:0.5709, d_weight: 1.0000>
2025-06-13-07-31: <epoch:1, iter:3400, total_loss_g:395.7854, adv_g_loss:2.2803, feat_loss:0.6906, rec_loss:392.1238, commit_loss:0.0000, loss_d:0.4358, d_weight: 1.0000>
2025-06-13-07-34: <epoch:1, iter:3500, total_loss_g:1187.9315, adv_g_loss:2.4519, feat_loss:0.8778, rec_loss:1183.7231, commit_loss:0.0060, loss_d:0.2241, d_weight: 1.0000>
2025-06-13-07-36: <epoch:1, <total_loss_g_train:407.3376, recon_loss_train:403.9243, adversarial_loss_train:2.1362, feature_loss_train:0.6374, commit_loss_train:0.0090>
2025-06-13-07-40: <epoch:1, total_loss_g_valid:39409.6166, recon_loss_valid:424.1999, adversarial_loss_valid:2.8334, feature_loss_valid:19491.2918, commit_loss_valid:0.0000, valid_loss_d:0.6630, best_epoch:0>
2025-06-13-07-43: <epoch:2, iter:100, total_loss_g:503.0909, adv_g_loss:2.3237, feat_loss:0.7576, rec_loss:499.2375, commit_loss:0.0358, loss_d:1.3910, d_weight: 1.0000>
2025-06-13-07-46: <epoch:2, iter:200, total_loss_g:412.3561, adv_g_loss:2.3193, feat_loss:0.6954, rec_loss:408.6454, commit_loss:0.0003, loss_d:0.4024, d_weight: 1.0000>
2025-06-13-07-49: <epoch:2, iter:300, total_loss_g:327.0022, adv_g_loss:2.6380, feat_loss:0.6555, rec_loss:323.0532, commit_loss:0.0001, loss_d:0.5461, d_weight: 1.0000>
2025-06-13-07-52: <epoch:2, iter:400, total_loss_g:347.1189, adv_g_loss:2.5943, feat_loss:0.7048, rec_loss:343.1146, commit_loss:0.0008, loss_d:0.6143, d_weight: 1.0000>
2025-06-13-07-55: <epoch:2, iter:500, total_loss_g:418.7331, adv_g_loss:2.0603, feat_loss:0.6788, rec_loss:415.3109, commit_loss:0.0232, loss_d:0.7245, d_weight: 1.0000>
2025-06-13-07-58: <epoch:2, iter:600, total_loss_g:510.9906, adv_g_loss:2.3788, feat_loss:0.7664, rec_loss:507.0789, commit_loss:0.0001, loss_d:0.1929, d_weight: 1.0000>
2025-06-13-08-01: <epoch:2, iter:700, total_loss_g:385.9207, adv_g_loss:1.9809, feat_loss:0.6498, rec_loss:382.6399, commit_loss:0.0011, loss_d:0.6981, d_weight: 1.0000>
2025-06-13-08-04: <epoch:2, iter:800, total_loss_g:333.3807, adv_g_loss:2.1856, feat_loss:0.5510, rec_loss:330.0928, commit_loss:0.0011, loss_d:0.6018, d_weight: 1.0000>
2025-06-13-08-07: <epoch:2, iter:900, total_loss_g:310.5927, adv_g_loss:2.3096, feat_loss:0.6824, rec_loss:306.9178, commit_loss:0.0016, loss_d:0.2952, d_weight: 1.0000>
2025-06-13-08-10: <epoch:2, iter:1000, total_loss_g:421.7213, adv_g_loss:2.7728, feat_loss:0.6900, rec_loss:417.5684, commit_loss:0.0003, loss_d:0.5569, d_weight: 1.0000>
2025-06-13-08-13: <epoch:2, iter:1100, total_loss_g:419.2742, adv_g_loss:2.5295, feat_loss:0.6745, rec_loss:415.3956, commit_loss:0.0006, loss_d:0.5498, d_weight: 1.0000>
2025-06-13-08-16: <epoch:2, iter:1200, total_loss_g:384.0308, adv_g_loss:2.6420, feat_loss:0.7116, rec_loss:379.9164, commit_loss:0.6952, loss_d:0.3222, d_weight: 1.0000>
2025-06-13-08-19: <epoch:2, iter:1300, total_loss_g:387.0928, adv_g_loss:2.4548, feat_loss:0.7418, rec_loss:383.1544, commit_loss:0.0001, loss_d:0.1814, d_weight: 1.0000>
2025-06-13-08-23: <epoch:2, iter:1400, total_loss_g:313.2953, adv_g_loss:2.5310, feat_loss:0.6481, rec_loss:309.4557, commit_loss:0.1029, loss_d:0.5061, d_weight: 1.0000>
2025-06-13-08-26: <epoch:2, iter:1500, total_loss_g:396.9995, adv_g_loss:2.6173, feat_loss:0.6524, rec_loss:393.0733, commit_loss:0.0118, loss_d:0.5774, d_weight: 1.0000>
2025-06-13-08-28: <epoch:2, iter:1600, total_loss_g:402.2073, adv_g_loss:2.3674, feat_loss:0.7200, rec_loss:398.3888, commit_loss:0.0209, loss_d:0.1761, d_weight: 1.0000>
2025-06-13-08-32: <epoch:2, iter:1700, total_loss_g:490.5105, adv_g_loss:3.1368, feat_loss:0.5551, rec_loss:486.2527, commit_loss:0.0213, loss_d:1.3256, d_weight: 1.0000>
2025-06-13-08-35: <epoch:2, iter:1800, total_loss_g:378.5313, adv_g_loss:3.0717, feat_loss:0.6164, rec_loss:374.2033, commit_loss:0.1315, loss_d:1.0933, d_weight: 1.0000>
2025-06-13-08-38: <epoch:2, iter:1900, total_loss_g:321.1914, adv_g_loss:2.7520, feat_loss:0.6326, rec_loss:317.0992, commit_loss:0.1592, loss_d:0.8621, d_weight: 1.0000>
2025-06-13-08-41: <epoch:2, iter:2000, total_loss_g:503.0988, adv_g_loss:2.1048, feat_loss:0.9041, rec_loss:499.1156, commit_loss:0.1767, loss_d:0.4617, d_weight: 1.0000>
2025-06-13-08-44: <epoch:2, iter:2100, total_loss_g:313.7834, adv_g_loss:2.4405, feat_loss:0.6279, rec_loss:310.0377, commit_loss:0.0797, loss_d:0.8981, d_weight: 1.0000>
2025-06-13-08-47: <epoch:2, iter:2200, total_loss_g:289.2853, adv_g_loss:2.9005, feat_loss:0.6211, rec_loss:285.1129, commit_loss:0.1553, loss_d:0.5508, d_weight: 1.0000>
2025-06-13-08-50: <epoch:2, iter:2300, total_loss_g:305.4706, adv_g_loss:2.2768, feat_loss:0.3171, rec_loss:302.5550, commit_loss:0.0369, loss_d:1.5408, d_weight: 1.0000>
2025-06-13-08-53: <epoch:2, iter:2400, total_loss_g:243.0833, adv_g_loss:2.0888, feat_loss:0.4761, rec_loss:240.0302, commit_loss:0.0370, loss_d:1.2326, d_weight: 1.0000>
2025-06-13-08-56: <epoch:2, iter:2500, total_loss_g:343.9749, adv_g_loss:2.5702, feat_loss:0.7179, rec_loss:339.9326, commit_loss:0.2607, loss_d:0.3706, d_weight: 1.0000>
2025-06-13-08-59: <epoch:2, iter:2600, total_loss_g:361.8689, adv_g_loss:2.6901, feat_loss:0.6647, rec_loss:357.7663, commit_loss:0.7737, loss_d:0.8195, d_weight: 1.0000>
2025-06-13-09-02: <epoch:2, iter:2700, total_loss_g:382.5623, adv_g_loss:2.3524, feat_loss:0.6220, rec_loss:378.9143, commit_loss:0.5027, loss_d:0.7979, d_weight: 1.0000>
2025-06-13-09-05: <epoch:2, iter:2800, total_loss_g:362.4404, adv_g_loss:3.2169, feat_loss:0.5849, rec_loss:357.9733, commit_loss:0.2311, loss_d:1.3616, d_weight: 1.0000>
2025-06-13-09-08: <epoch:2, iter:2900, total_loss_g:341.2790, adv_g_loss:2.6434, feat_loss:0.6477, rec_loss:337.2998, commit_loss:0.0701, loss_d:0.5556, d_weight: 1.0000>
2025-06-13-09-11: <epoch:2, iter:3000, total_loss_g:324.1754, adv_g_loss:2.9427, feat_loss:0.6105, rec_loss:319.9791, commit_loss:0.1274, loss_d:0.7962, d_weight: 1.0000>
2025-06-13-09-14: <epoch:2, iter:3100, total_loss_g:250.9764, adv_g_loss:2.5413, feat_loss:0.5653, rec_loss:247.2846, commit_loss:0.0447, loss_d:0.8986, d_weight: 1.0000>
2025-06-13-09-17: <epoch:2, iter:3200, total_loss_g:291.1219, adv_g_loss:2.3415, feat_loss:0.4026, rec_loss:287.9707, commit_loss:0.0325, loss_d:1.2341, d_weight: 1.0000>
2025-06-13-09-20: <epoch:2, iter:3300, total_loss_g:260.3488, adv_g_loss:2.6881, feat_loss:0.5995, rec_loss:256.4226, commit_loss:0.1141, loss_d:0.9284, d_weight: 1.0000>
2025-06-13-09-23: <epoch:2, iter:3400, total_loss_g:314.7896, adv_g_loss:2.3598, feat_loss:0.5774, rec_loss:311.2363, commit_loss:0.0804, loss_d:1.0545, d_weight: 1.0000>
2025-06-13-09-26: <epoch:2, iter:3500, total_loss_g:934.4718, adv_g_loss:3.0848, feat_loss:0.7912, rec_loss:929.0886, commit_loss:1.7627, loss_d:9.7052, d_weight: 1.0000>
2025-06-13-09-28: <epoch:2, <total_loss_g_train:370.1031, recon_loss_train:366.3265, adversarial_loss_train:2.4715, feature_loss_train:0.6349, commit_loss_train:0.1413>
2025-06-13-09-33: <epoch:2, total_loss_g_valid:8669.1993, recon_loss_valid:351.9005, adversarial_loss_valid:3.8775, feature_loss_valid:4156.7106, commit_loss_valid:0.0000, valid_loss_d:1.0700, best_epoch:2>
2025-06-13-09-36: <epoch:3, iter:100, total_loss_g:356.4782, adv_g_loss:3.5021, feat_loss:0.6870, rec_loss:351.5548, commit_loss:0.1844, loss_d:0.5721, d_weight: 1.0000>
2025-06-13-09-39: <epoch:3, iter:200, total_loss_g:316.3959, adv_g_loss:3.1792, feat_loss:0.6406, rec_loss:311.8268, commit_loss:0.7621, loss_d:0.6176, d_weight: 1.0000>
2025-06-13-09-42: <epoch:3, iter:300, total_loss_g:293.8308, adv_g_loss:2.5153, feat_loss:0.5613, rec_loss:290.1627, commit_loss:0.1231, loss_d:1.0990, d_weight: 1.0000>
2025-06-13-09-45: <epoch:3, iter:400, total_loss_g:321.0474, adv_g_loss:3.2232, feat_loss:0.6758, rec_loss:316.4376, commit_loss:0.1469, loss_d:0.9086, d_weight: 1.0000>
2025-06-13-09-48: <epoch:3, iter:500, total_loss_g:330.6316, adv_g_loss:3.3978, feat_loss:0.6283, rec_loss:325.7923, commit_loss:0.7117, loss_d:0.5843, d_weight: 1.0000>
2025-06-13-09-51: <epoch:3, iter:600, total_loss_g:378.2138, adv_g_loss:3.1352, feat_loss:0.6793, rec_loss:373.6239, commit_loss:0.2103, loss_d:0.4774, d_weight: 1.0000>
2025-06-13-09-54: <epoch:3, iter:700, total_loss_g:239.6782, adv_g_loss:2.3286, feat_loss:0.5400, rec_loss:236.2489, commit_loss:0.0653, loss_d:1.0135, d_weight: 1.0000>
2025-06-13-09-57: <epoch:3, iter:800, total_loss_g:250.8613, adv_g_loss:2.4641, feat_loss:0.4806, rec_loss:247.4117, commit_loss:0.1588, loss_d:1.1896, d_weight: 1.0000>
2025-06-13-10-00: <epoch:3, iter:900, total_loss_g:265.5366, adv_g_loss:3.1836, feat_loss:0.6581, rec_loss:260.8473, commit_loss:0.7165, loss_d:0.5954, d_weight: 1.0000>
2025-06-13-10-03: <epoch:3, iter:1000, total_loss_g:286.5302, adv_g_loss:3.0817, feat_loss:0.5086, rec_loss:282.2733, commit_loss:0.4884, loss_d:1.2171, d_weight: 1.0000>
2025-06-13-10-06: <epoch:3, iter:1100, total_loss_g:243.5837, adv_g_loss:2.7157, feat_loss:0.5998, rec_loss:239.5374, commit_loss:0.9550, loss_d:0.8361, d_weight: 1.0000>
2025-06-13-10-09: <epoch:3, iter:1200, total_loss_g:324.7058, adv_g_loss:3.1176, feat_loss:0.5985, rec_loss:320.2417, commit_loss:1.3733, loss_d:0.6384, d_weight: 1.0000>
2025-06-13-10-12: <epoch:3, iter:1300, total_loss_g:301.5942, adv_g_loss:3.3041, feat_loss:0.6419, rec_loss:296.8476, commit_loss:0.7664, loss_d:0.7793, d_weight: 1.0000>
2025-06-13-10-15: <epoch:3, iter:1400, total_loss_g:254.6191, adv_g_loss:3.3918, feat_loss:0.5752, rec_loss:249.9133, commit_loss:0.6276, loss_d:0.8022, d_weight: 1.0000>
2025-06-13-10-18: <epoch:3, iter:1500, total_loss_g:308.2442, adv_g_loss:3.4375, feat_loss:0.5884, rec_loss:303.5126, commit_loss:0.5866, loss_d:0.9931, d_weight: 1.0000>
2025-06-13-10-21: <epoch:3, iter:1600, total_loss_g:311.8342, adv_g_loss:3.3665, feat_loss:0.6117, rec_loss:306.8874, commit_loss:2.3551, loss_d:0.7672, d_weight: 1.0000>
2025-06-13-10-24: <epoch:3, iter:1700, total_loss_g:305.5182, adv_g_loss:2.5352, feat_loss:0.4191, rec_loss:301.9586, commit_loss:0.3424, loss_d:1.0717, d_weight: 1.0000>
2025-06-13-10-27: <epoch:3, iter:1800, total_loss_g:341.5981, adv_g_loss:3.7013, feat_loss:0.5553, rec_loss:336.6167, commit_loss:0.6346, loss_d:0.9308, d_weight: 1.0000>
2025-06-13-10-31: <epoch:3, iter:1900, total_loss_g:257.8402, adv_g_loss:3.6777, feat_loss:0.6823, rec_loss:252.6706, commit_loss:0.8927, loss_d:0.5778, d_weight: 1.0000>
2025-06-13-10-34: <epoch:3, iter:2000, total_loss_g:423.3625, adv_g_loss:3.1028, feat_loss:0.9534, rec_loss:418.3202, commit_loss:0.1302, loss_d:0.2627, d_weight: 1.0000>
2025-06-13-10-37: <epoch:3, iter:2100, total_loss_g:253.6105, adv_g_loss:3.5607, feat_loss:0.6669, rec_loss:248.4521, commit_loss:0.4742, loss_d:0.6267, d_weight: 1.0000>
