2025-06-13-03-58: using tensorboard
2025-06-13-03-58: Using LibriSpeech dataset
2025-06-13-03-58: Build optimizers and lr-schedulers
2025-06-13-04-01: <epoch:0, iter:100, total_loss_g:513.9801, adv_g_loss:0.9971, feat_loss:0.0705, rec_loss:513.9781, commit_loss:0.0021, loss_d:0.0000, d_weight: 1.0000>
2025-06-13-08-36: <epoch:2, iter:1200, total_loss_g:313.1158, adv_g_loss:3.6187, feat_loss:0.7065, rec_loss:308.0304, commit_loss:0.6640, loss_d:0.4632, d_weight: 1.0000>
2025-06-13-08-40: <epoch:2, iter:1300, total_loss_g:289.6897, adv_g_loss:3.3411, feat_loss:0.7393, rec_loss:284.7617, commit_loss:0.2163, loss_d:0.7138, d_weight: 1.0000>
2025-06-13-08-43: <epoch:2, iter:1400, total_loss_g:253.8143, adv_g_loss:3.2885, feat_loss:0.5758, rec_loss:249.2960, commit_loss:0.5145, loss_d:1.1572, d_weight: 1.0000>
2025-06-13-08-46: <epoch:2, iter:1500, total_loss_g:303.8069, adv_g_loss:3.2850, feat_loss:0.6155, rec_loss:299.1035, commit_loss:0.6997, loss_d:1.1723, d_weight: 1.0000>
2025-06-13-08-49: <epoch:2, iter:1600, total_loss_g:330.2186, adv_g_loss:3.3895, feat_loss:0.7239, rec_loss:325.0938, commit_loss:0.6152, loss_d:0.5811, d_weight: 1.0000>
2025-06-13-08-52: <epoch:2, iter:1700, total_loss_g:286.7269, adv_g_loss:2.9366, feat_loss:0.5271, rec_loss:282.6228, commit_loss:0.2296, loss_d:1.0970, d_weight: 1.0000>
2025-06-13-08-56: <epoch:2, iter:1800, total_loss_g:346.3581, adv_g_loss:4.3539, feat_loss:0.6831, rec_loss:340.4818, commit_loss:0.9836, loss_d:0.9174, d_weight: 1.0000>
2025-06-13-08-59: <epoch:2, iter:1900, total_loss_g:249.4288, adv_g_loss:4.0571, feat_loss:0.7395, rec_loss:243.6995, commit_loss:0.4515, loss_d:0.5247, d_weight: 1.0000>
2025-06-13-09-02: <epoch:2, iter:2000, total_loss_g:442.8839, adv_g_loss:3.4902, feat_loss:0.9525, rec_loss:437.4467, commit_loss:0.0587, loss_d:0.2312, d_weight: 1.0000>
2025-06-13-09-05: <epoch:2, iter:2100, total_loss_g:242.8143, adv_g_loss:3.9290, feat_loss:0.7519, rec_loss:237.0965, commit_loss:0.3560, loss_d:0.5200, d_weight: 1.0000>
2025-06-13-09-09: <epoch:2, iter:2200, total_loss_g:249.5407, adv_g_loss:4.0018, feat_loss:0.6861, rec_loss:244.0695, commit_loss:0.6564, loss_d:0.5914, d_weight: 1.0000>
2025-06-13-09-12: <epoch:2, iter:2300, total_loss_g:219.8234, adv_g_loss:3.9494, feat_loss:0.6177, rec_loss:214.5466, commit_loss:0.5980, loss_d:0.8531, d_weight: 1.0000>
2025-06-13-09-15: <epoch:2, iter:2400, total_loss_g:211.0040, adv_g_loss:3.3117, feat_loss:0.5638, rec_loss:206.4510, commit_loss:0.2404, loss_d:0.9379, d_weight: 1.0000>
2025-06-13-09-18: <epoch:2, iter:2500, total_loss_g:299.3340, adv_g_loss:3.7893, feat_loss:0.8192, rec_loss:293.7612, commit_loss:0.9623, loss_d:0.2872, d_weight: 1.0000>
2025-06-13-09-21: <epoch:2, iter:2600, total_loss_g:288.9763, adv_g_loss:3.4937, feat_loss:0.7762, rec_loss:283.8254, commit_loss:1.2344, loss_d:0.5348, d_weight: 1.0000>
2025-06-13-09-25: <epoch:2, iter:2700, total_loss_g:314.3772, adv_g_loss:3.7480, feat_loss:0.7558, rec_loss:309.0157, commit_loss:1.1327, loss_d:0.5306, d_weight: 1.0000>
2025-06-13-09-28: <epoch:2, iter:2800, total_loss_g:325.5334, adv_g_loss:5.3461, feat_loss:0.7614, rec_loss:318.3374, commit_loss:0.6584, loss_d:0.8648, d_weight: 1.0000>
2025-06-13-09-31: <epoch:2, iter:2900, total_loss_g:288.9357, adv_g_loss:3.3173, feat_loss:0.7480, rec_loss:283.8831, commit_loss:0.3027, loss_d:0.4727, d_weight: 1.0000>
2025-06-13-09-34: <epoch:2, iter:3000, total_loss_g:262.9200, adv_g_loss:4.8808, feat_loss:0.7696, rec_loss:256.3805, commit_loss:0.4488, loss_d:0.5122, d_weight: 1.0000>
2025-06-13-09-37: <epoch:2, iter:3100, total_loss_g:233.6474, adv_g_loss:3.8933, feat_loss:0.6437, rec_loss:228.2407, commit_loss:0.5086, loss_d:0.8208, d_weight: 1.0000>
2025-06-13-09-40: <epoch:2, iter:3200, total_loss_g:258.1457, adv_g_loss:3.3623, feat_loss:0.5453, rec_loss:253.5858, commit_loss:0.7155, loss_d:0.9144, d_weight: 1.0000>
2025-06-13-09-43: <epoch:2, iter:3300, total_loss_g:237.6713, adv_g_loss:3.8977, feat_loss:0.7214, rec_loss:232.2114, commit_loss:0.2547, loss_d:0.8156, d_weight: 1.0000>
2025-06-13-09-46: <epoch:2, iter:3400, total_loss_g:286.6898, adv_g_loss:3.1641, feat_loss:0.6740, rec_loss:282.0030, commit_loss:0.4040, loss_d:0.7808, d_weight: 1.0000>
2025-06-13-09-50: <epoch:2, iter:3500, total_loss_g:850.5489, adv_g_loss:5.4131, feat_loss:0.8500, rec_loss:841.0847, commit_loss:5.6085, loss_d:1.9178, d_weight: 1.0000>
2025-06-13-09-52: <epoch:2, <total_loss_g_train:291.2469, recon_loss_train:286.4503, adversarial_loss_train:3.2959, feature_loss_train:0.6838, commit_loss_train:0.5327>
2025-06-13-09-58: <epoch:2, total_loss_g_valid:1637.7955, recon_loss_valid:299.9645, adversarial_loss_valid:5.2620, feature_loss_valid:666.2845, commit_loss_valid:0.0000, valid_loss_d:0.6637, best_epoch:2>
2025-06-13-10-01: <epoch:3, iter:100, total_loss_g:306.1463, adv_g_loss:5.0665, feat_loss:0.8289, rec_loss:299.2747, commit_loss:0.5362, loss_d:0.4364, d_weight: 1.0000>
2025-06-13-10-04: <epoch:3, iter:200, total_loss_g:262.3434, adv_g_loss:3.9300, feat_loss:0.7348, rec_loss:256.6949, commit_loss:1.5646, loss_d:0.6198, d_weight: 1.0000>
2025-06-13-10-07: <epoch:3, iter:300, total_loss_g:241.6097, adv_g_loss:3.3993, feat_loss:0.6631, rec_loss:236.7880, commit_loss:0.3422, loss_d:0.7515, d_weight: 1.0000>
2025-06-13-10-10: <epoch:3, iter:400, total_loss_g:260.9112, adv_g_loss:4.5430, feat_loss:0.8010, rec_loss:254.6503, commit_loss:0.4191, loss_d:0.4432, d_weight: 1.0000>
2025-06-13-10-14: <epoch:3, iter:500, total_loss_g:285.3015, adv_g_loss:4.6694, feat_loss:0.7646, rec_loss:278.6473, commit_loss:1.5993, loss_d:0.5563, d_weight: 1.0000>
2025-06-13-10-17: <epoch:3, iter:600, total_loss_g:342.4173, adv_g_loss:4.3976, feat_loss:0.7887, rec_loss:336.1225, commit_loss:0.7502, loss_d:0.5111, d_weight: 1.0000>
2025-06-13-10-20: <epoch:3, iter:700, total_loss_g:196.8433, adv_g_loss:2.9316, feat_loss:0.6461, rec_loss:192.5473, commit_loss:0.1576, loss_d:0.8387, d_weight: 1.0000>
2025-06-13-10-23: <epoch:3, iter:800, total_loss_g:204.4201, adv_g_loss:3.0564, feat_loss:0.6018, rec_loss:200.0840, commit_loss:0.4844, loss_d:0.8368, d_weight: 1.0000>
2025-06-13-10-27: <epoch:3, iter:900, total_loss_g:238.6036, adv_g_loss:3.8330, feat_loss:0.7439, rec_loss:232.8546, commit_loss:1.6154, loss_d:0.5945, d_weight: 1.0000>
2025-06-13-10-30: <epoch:3, iter:1000, total_loss_g:269.6021, adv_g_loss:3.8935, feat_loss:0.6264, rec_loss:264.2879, commit_loss:0.3486, loss_d:0.8747, d_weight: 1.0000>
2025-06-13-10-33: <epoch:3, iter:1100, total_loss_g:205.7244, adv_g_loss:3.9089, feat_loss:0.7037, rec_loss:200.2253, commit_loss:1.1521, loss_d:0.7168, d_weight: 1.0000>
2025-06-13-10-36: <epoch:3, iter:1200, total_loss_g:302.9458, adv_g_loss:3.7982, feat_loss:0.7212, rec_loss:297.5849, commit_loss:1.3307, loss_d:0.6693, d_weight: 1.0000>
2025-06-13-10-39: <epoch:3, iter:1300, total_loss_g:250.5706, adv_g_loss:3.7903, feat_loss:0.7413, rec_loss:245.1436, commit_loss:0.9822, loss_d:0.7304, d_weight: 1.0000>
2025-06-13-10-43: <epoch:3, iter:1400, total_loss_g:227.1708, adv_g_loss:4.1258, feat_loss:0.6863, rec_loss:221.4358, commit_loss:0.8538, loss_d:0.7619, d_weight: 1.0000>
2025-06-13-10-46: <epoch:3, iter:1500, total_loss_g:281.1181, adv_g_loss:3.5721, feat_loss:0.6783, rec_loss:276.0718, commit_loss:0.7872, loss_d:0.8310, d_weight: 1.0000>
2025-06-13-10-49: <epoch:3, iter:1600, total_loss_g:272.4072, adv_g_loss:3.6571, feat_loss:0.7336, rec_loss:267.0215, commit_loss:1.6071, loss_d:0.6244, d_weight: 1.0000>
2025-06-13-10-52: <epoch:3, iter:1700, total_loss_g:268.1440, adv_g_loss:3.3925, feat_loss:0.5335, rec_loss:263.4155, commit_loss:0.3532, loss_d:1.0899, d_weight: 1.0000>
2025-06-13-10-55: <epoch:3, iter:1800, total_loss_g:314.7295, adv_g_loss:4.1277, feat_loss:0.6870, rec_loss:309.0541, commit_loss:0.5898, loss_d:0.9406, d_weight: 1.0000>
2025-06-13-10-59: <epoch:3, iter:1900, total_loss_g:237.0679, adv_g_loss:4.2693, feat_loss:0.7761, rec_loss:231.0499, commit_loss:1.2627, loss_d:0.5924, d_weight: 1.0000>
2025-06-13-11-02: <epoch:3, iter:2000, total_loss_g:404.2962, adv_g_loss:3.7958, feat_loss:0.9518, rec_loss:398.5587, commit_loss:0.1496, loss_d:0.2304, d_weight: 1.0000>
2025-06-13-11-05: <epoch:3, iter:2100, total_loss_g:237.8669, adv_g_loss:4.1941, feat_loss:0.8164, rec_loss:231.6596, commit_loss:0.4906, loss_d:0.6527, d_weight: 1.0000>
